Date,Pharma,FMCG,Power,Steel
28-Sep-11,1488.7,334.4,97.08,427.45
29-Sep-11,1490,343.65,98.72,432.5
30-Sep-11,1480.8,340.25,96.21,415.25
3-Oct-11,1459,334.45,93.65,394.7
4-Oct-11,1450.6,327.05,93.46,397.25
5-Oct-11,1484.7,322.05,94.76,400.65
7-Oct-11,1500.75,329.2,94.91,419.6
10-Oct-11,1510.6,332.4,100.07,433.25
11-Oct-11,1512,326.55,99.25,433.15
12-Oct-11,1530.7,329.65,97.71,443.95
13-Oct-11,1502.75,326.75,95.3,451.2
14-Oct-11,1523.6,332.1,96.5,438.4
17-Oct-11,1509.2,333.1,96.36,439.25
18-Oct-11,1495.5,330.55,96.5,428.1
19-Oct-11,1516.55,331.55,96.69,434.05
20-Oct-11,1522.45,331.35,94.19,440.45
21-Oct-11,1529.6,326.1,93.9,432.15
24-Oct-11,1544.5,336.35,95.15,436.4
25-Oct-11,1579.6,340.4,96.6,452
26-Oct-11,1593.5,342.85,97.51,451.5
28-Oct-11,1671.8,349.45,98.14,480.6
31-Oct-11,1671.4,375.25,96.65,482.95
1-Nov-11,1609.9,388.45,97.51,471.65
2-Nov-11,1639.45,390.2,98.48,467.75
3-Nov-11,1638.7,382.1,101.66,462
4-Nov-11,1622.3,378.85,99.69,467.9
8-Nov-11,1618.1,380.45,99.4,467.9
9-Nov-11,1602.9,391.3,98.48,448.8
11-Nov-11,1615.9,396.15,98.09,430
14-Nov-11,1641.95,398.6,96.98,412.65
15-Nov-11,1616.9,391.7,95.49,401.5
16-Nov-11,1613.6,392.05,94.48,406
17-Nov-11,1550.15,389.6,91.82,400
18-Nov-11,1554.8,390.85,94.04,392.5
21-Nov-11,1519.85,390.15,92.59,380.6
22-Nov-11,1537.65,384.95,90.47,391.15
23-Nov-11,1530.4,383,88.11,382.5
24-Nov-11,1571.55,384.85,88.93,384.95
25-Nov-11,1538,375.2,88.97,374.1
28-Nov-11,1551.1,382.55,90.76,386.9
29-Nov-11,1590.05,387.35,88.73,387.05
30-Nov-11,1574.7,396.1,88.44,384.9
1-Dec-11,1545.4,391,89.65,402.6
2-Dec-11,1578.75,394.95,94.14,418.85
5-Dec-11,1579.7,394.3,93.8,411.6
7-Dec-11,1544,396.9,94.19,416.55
8-Dec-11,1558.85,392,94.76,403.8
9-Dec-11,1568.1,385.5,91.92,398.25
12-Dec-11,1569.6,383.15,85.98,385.75
13-Dec-11,1600.85,386.45,87.33,391.95
14-Dec-11,1581.65,383.65,83.86,376.5
15-Dec-11,1586.25,394.4,87.29,375.15
16-Dec-11,1606.2,392.05,85.16,364.95
19-Dec-11,1586.65,396.25,83.09,363.35
20-Dec-11,1570.5,396.9,78.75,344.2
21-Dec-11,1565.45,401.2,83.81,350.15
22-Dec-11,1573.15,408.75,85.79,353.65
23-Dec-11,1589.8,411.6,84.92,347.25
26-Dec-11,1584.75,419.3,85.45,357.7
27-Dec-11,1580.9,416.4,87.09,349.05
28-Dec-11,1565.9,412.35,88.49,346.85
29-Dec-11,1568.25,413.15,85.5,342.1
30-Dec-11,1577.95,407.8,84.2,335.25
2-Jan-12,1567.2,402.4,85.02,340.55
3-Jan-12,1605.65,407.7,89.41,361.2
4-Jan-12,1591.7,395.45,88.54,363.65
5-Jan-12,1581.9,393.3,90.33,362.3
6-Jan-12,1601.4,397,88.69,363.2
7-Jan-12,1604.8,396,88.73,362.8
9-Jan-12,1599.55,392.6,90.23,361.8
10-Jan-12,1617.35,395.55,90.76,371.8
11-Jan-12,1648.8,392.6,89.65,382.5
12-Jan-12,1654.65,393.2,91.19,388.1
13-Jan-12,1655.55,392.25,92.83,415.7
16-Jan-12,1641.05,386.15,94.28,421.7
17-Jan-12,1642.4,396.75,93.51,442.8
18-Jan-12,1657.35,392.35,94.38,424.85
19-Jan-12,1696.3,391.6,100.12,435.2
20-Jan-12,1644.95,390.8,101.28,436.6
23-Jan-12,1645.4,395.1,101.23,426.7
24-Jan-12,1645.4,393.05,103.79,432.15
25-Jan-12,1647.4,392,101.62,445
27-Jan-12,1643.6,390,101.28,458.75
30-Jan-12,1655.1,382.25,99.64,442.45
31-Jan-12,1687.85,379.35,100.22,451
1-Feb-12,1675.45,385.1,106.25,469.55
2-Feb-12,1635.25,390.2,106.92,474.65
3-Feb-12,1670.5,400.7,108.42,467.25
6-Feb-12,1644,386.7,103.69,467.8
7-Feb-12,1634.25,382,103.4,452.35
8-Feb-12,1620.45,388,104.17,450.65
9-Feb-12,1639.35,392.45,107.7,451.1
10-Feb-12,1619.85,387.75,106.97,475
13-Feb-12,1626.05,391.15,104.32,485.1
14-Feb-12,1610.9,391,100.55,487.55
15-Feb-12,1620.05,388.05,106.59,495.15
16-Feb-12,1620.35,383.7,109.38,479.15
17-Feb-12,1633.25,385.25,114.5,478
21-Feb-12,1644,382.1,111.51,491.35
22-Feb-12,1644.9,378.4,107.21,470.45
23-Feb-12,1626.8,386.8,107.79,471.5
24-Feb-12,1627,385.25,109.43,475.7
27-Feb-12,1629.45,380.1,105.57,442.25
28-Feb-12,1646.2,380.5,108.23,458.45
29-Feb-12,1638.65,380.2,110.83,471.75
1-Mar-12,1666.7,380.15,111.85,462.15
2-Mar-12,1673.85,382.55,110.35,465.95
3-Mar-12,1684.35,381.4,111.56,466.95
5-Mar-12,1673.45,381.55,109.29,450.55
6-Mar-12,1686.8,380.85,104.8,426.2
7-Mar-12,1688,384.3,105.19,425.05
9-Mar-12,1699.3,382.05,104.95,453.7
12-Mar-12,1696.75,380.55,103.98,456
13-Mar-12,1695.15,381.75,104.22,467.15
14-Mar-12,1682.7,381.3,106.1,462
15-Mar-12,1680.55,388.15,105.81,462.3
16-Mar-12,1679.9,390.45,101.95,454.35
19-Mar-12,1675.6,393.25,98.87,447.9
20-Mar-12,1674.9,394.6,100.02,453.7
21-Mar-12,1673,402,100.51,471.85
22-Mar-12,1660.95,396.05,96.07,450.4
23-Mar-12,1665.25,403.25,96.07,449
26-Mar-12,1660.25,402.3,92.45,440.45
27-Mar-12,1680,416.05,92.83,446.5
28-Mar-12,1698.65,412.3,92.01,455.5
29-Mar-12,1706.2,408.4,94.76,452.15
30-Mar-12,1758.65,409.9,97.32,470.4
2-Apr-12,1740.1,405.9,96.5,471.85
3-Apr-12,1694.35,403.9,97.76,477.95
4-Apr-12,1709.9,399.55,97.42,474.7
9-Apr-12,1745.9,403.8,97.03,459.45
10-Apr-12,1718.25,414.4,100.75,453.15
11-Apr-12,1730.3,415.3,98.87,447.05
12-Apr-12,1695.25,420,99.73,452.6
13-Apr-12,1740.1,424.1,99.35,449.75
16-Apr-12,1757.95,421.2,99.59,454.1
17-Apr-12,1757.55,422.1,100.55,461.3
18-Apr-12,1768.35,423,102.87,463.7
19-Apr-12,1807.95,426.8,103.69,467
20-Apr-12,1797.05,422.5,101.33,470.4
23-Apr-12,1778.55,416.85,98.62,462.95
24-Apr-12,1766.8,420.2,101.13,468.7
25-Apr-12,1779.15,419.1,102.05,465.9
26-Apr-12,1771.75,414.85,99.25,465.9
27-Apr-12,1780.9,416,99.93,461.85
28-Apr-12,1781.3,416.8,99.98,463.15
30-Apr-12,1760,416.35,101.81,463.65
2-May-12,1760.75,425,99.49,462.15
3-May-12,1744.45,433.6,97.23,448.3
4-May-12,1748.35,434.9,96.69,433.55
7-May-12,1714.3,429.8,98.19,441.6
8-May-12,1710.1,431.05,95.63,427.35
9-May-12,1684.6,432.2,94.28,417.35
10-May-12,1699.7,432.2,93.8,415.35
11-May-12,1661.65,430.95,89.22,411.75
14-May-12,1671.25,432.5,90.57,408.05
15-May-12,1655.7,431.85,91.05,417.8
16-May-12,1665.15,428.1,89.22,401.55
17-May-12,1661.9,428.5,87.86,405.85
18-May-12,1660.55,430.9,88.2,399.85
21-May-12,1650.8,426.75,92.16,402.2
22-May-12,1660.6,422.85,87.29,399.35
23-May-12,1675.6,425.65,85.55,396.15
24-May-12,1704.35,424.7,86.13,398.55
25-May-12,1692.6,420.95,86.03,408.25
28-May-12,1696.6,417.5,89.31,411.75
29-May-12,1701.25,416.9,89.7,415.8
30-May-12,1684.75,421.4,91.05,410.25
31-May-12,1690.75,426.7,90.28,402.85
1-Jun-12,1650.1,419,89.22,398
4-Jun-12,1622.1,412.5,87,402.6
5-Jun-12,1618.85,408.1,86.13,398.5
6-Jun-12,1614.75,420.15,88.4,409.65
7-Jun-12,1618.05,422.6,89.84,411.6
8-Jun-12,1621.55,428.35,90.86,410.5
11-Jun-12,1610.9,435.1,92.83,409.85
12-Jun-12,1581.7,432.8,92.69,412.6
13-Jun-12,1571.35,445.9,91.05,411.4
14-Jun-12,1555.05,440.75,88.93,406.6
15-Jun-12,1580.45,450.1,90.28,413.4
18-Jun-12,1542.9,445.85,88.88,418.75
19-Jun-12,1543.85,448.9,87.86,420.2
20-Jun-12,1589.5,454.6,89.26,426.85
21-Jun-12,1588.25,460.1,91,430.25
22-Jun-12,1581.8,460.35,91.1,418.65
25-Jun-12,1586.6,460.35,90.62,414.55
26-Jun-12,1599.85,451.05,92.16,410.4
27-Jun-12,1607.9,452.7,94.23,420.7
28-Jun-12,1611.25,450.4,95.49,428.4
29-Jun-12,1649.25,454.35,101.04,441.3
2-Jul-12,1643.6,447.05,100.75,447
3-Jul-12,1668.15,442.4,100.51,445.65
4-Jul-12,1641.3,438.05,101.09,452.1
5-Jul-12,1630.05,440.15,101.86,451.25
6-Jul-12,1633.15,445.2,99.83,447.45
9-Jul-12,1642.8,443.65,97.85,437.05
10-Jul-12,1658.25,446.3,98,438.95
11-Jul-12,1646.5,441.3,96.69,436.35
12-Jul-12,1649.2,442.85,97.27,429.45
13-Jul-12,1646.35,441,95.25,425.65
16-Jul-12,1675.5,441.3,93.12,408.85
17-Jul-12,1703.55,445.3,92.45,406.2
18-Jul-12,1672,445.55,94.96,411.15
19-Jul-12,1655.6,446.4,97.18,414.65
20-Jul-12,1611.2,445.85,96.07,415.8
23-Jul-12,1627.9,442.85,93.99,399.5
24-Jul-12,1626.3,476.05,93.56,397
25-Jul-12,1614.35,464.55,92.88,387.45
26-Jul-12,1622.75,461.95,90.18,384.15
27-Jul-12,1621.1,464.7,91.29,399.3
30-Jul-12,1625.7,466.25,95.05,410.2
31-Jul-12,1614.45,466.95,94.62,413.6
1-Aug-12,1636.5,470.25,96.16,409.35
2-Aug-12,1645.4,468.5,94.72,405.9
3-Aug-12,1672.05,467.15,93.85,396.95
6-Aug-12,1657.6,466.5,93.75,404.3
7-Aug-12,1657.4,470.3,95.25,406.05
8-Aug-12,1657.1,475.95,94.62,408.35
9-Aug-12,1650.2,487.3,97.03,406.3
10-Aug-12,1645.9,497.7,96.45,400.4
13-Aug-12,1640.8,490.6,97.32,395.65
14-Aug-12,1646.3,495.05,97.13,406.05
16-Aug-12,1653.6,494.55,97.56,398.2
17-Aug-12,1670.05,502.1,93.94,394.8
21-Aug-12,1659.1,513.5,96.31,392.2
22-Aug-12,1676.5,511.55,95.25,392.6
23-Aug-12,1671.85,518.95,95.97,398.6
24-Aug-12,1679.2,518.85,94.91,387.7
27-Aug-12,1672.05,521,93.32,385.5
28-Aug-12,1697.55,523.3,94.76,378.4
29-Aug-12,1688.95,522.85,95.58,374.4
30-Aug-12,1695,526.5,96.31,366.7
31-Aug-12,1685.2,518.25,96.12,362.5
3-Sep-12,1669.7,515.2,94.28,358.05
4-Sep-12,1681.4,521.3,93.08,363.1
5-Sep-12,1676,530.9,91.82,350.7
6-Sep-12,1674.25,525.7,92.01,350.65
7-Sep-12,1696.65,537.9,92.64,370.7
8-Sep-12,1725.45,540,93.12,373.8
10-Sep-12,1714.8,535.25,92.01,379.9
11-Sep-12,1725.5,532.15,91.87,376.9
12-Sep-12,1766.6,540.25,92.21,387
13-Sep-12,1774.15,546.6,91.97,387.45
14-Sep-12,1745.95,547.4,94.43,403.75
17-Sep-12,1670.95,532.3,95.58,410
18-Sep-12,1676.3,531.2,94.72,404.9
20-Sep-12,1666.5,527.75,95.2,393.85
21-Sep-12,1643.55,529.55,99.11,409
24-Sep-12,1666.4,518.1,99.59,406.65
25-Sep-12,1652.75,527.15,99.35,400.65
26-Sep-12,1626.8,527.75,99.06,396
27-Sep-12,1622.35,536.15,100.89,396.05
28-Sep-12,1647.4,544.55,103.21,400.75
1-Oct-12,1645.35,542.65,102.24,398.85
3-Oct-12,1681.75,555.5,101.47,403
4-Oct-12,1718,555.6,100.94,409.5
5-Oct-12,1693.3,564.5,100.41,410.35
8-Oct-12,1697.95,559.9,97.9,407.55
9-Oct-12,1705.55,568.1,98.77,411.75
10-Oct-12,1691.05,564.3,96.55,411.65
11-Oct-12,1704.5,570.3,98.24,420.35
12-Oct-12,1687.55,573.75,98.72,420.55
15-Oct-12,1700.7,577.9,99.83,419
16-Oct-12,1691.4,574.25,98,408.75
17-Oct-12,1690.05,573,100.07,407.55
18-Oct-12,1693.85,575.65,103.21,411.65
19-Oct-12,1701.05,566.55,101.33,407.1
22-Oct-12,1728.95,569.15,102.53,407.85
23-Oct-12,1731.2,570.4,101.47,404.7
25-Oct-12,1696.05,563.8,101.38,399.6
26-Oct-12,1669.15,551.75,100.99,399.5
29-Oct-12,1696.15,546.1,102.82,401.7
30-Oct-12,1723,550.45,101.57,392.9
31-Oct-12,1756.9,547.45,102.24,392.25
1-Nov-12,1764.85,537.4,102.44,397.8
2-Nov-12,1770.7,533.1,102.77,401.6
5-Nov-12,1794.7,533.55,101.81,397.85
6-Nov-12,1785.9,532.7,102.73,398.7
7-Nov-12,1794.15,534.4,100.22,401.95
8-Nov-12,1775.7,533.5,98.09,403.65
9-Nov-12,1768.3,529.8,97.66,390.55
12-Nov-12,1776.6,529.2,96.26,383.85
13-Nov-12,1755.65,529.15,96.55,386
15-Nov-12,1725.8,533.45,96.69,375.75
16-Nov-12,1757.35,521.35,95.68,370.05
19-Nov-12,1738.2,517.15,93.27,364.1
20-Nov-12,1736.65,519.9,94.96,361.25
21-Nov-12,1735.55,523.95,96.84,364.35
22-Nov-12,1731.05,524.2,97.37,365.9
23-Nov-12,1740.6,529.65,98.48,364.35
26-Nov-12,1758.9,537.35,99.69,371.5
27-Nov-12,1785.35,541.25,99.73,376.05
29-Nov-12,1808.8,547.75,102.15,376.95
30-Nov-12,1822.9,538.35,103.79,385.4
3-Dec-12,1831.6,536.05,103.69,390.65
4-Dec-12,1831.5,532.85,107.84,389.35
5-Dec-12,1832,532.1,103.88,397.65
6-Dec-12,1847.5,534.35,104.95,399.65
7-Dec-12,1838.35,530.9,105.86,394.9
10-Dec-12,1884.55,533.2,105.19,400.25
11-Dec-12,1881.4,544.3,103.59,396.1
12-Dec-12,1874.2,529.9,102.63,395.25
13-Dec-12,1852.1,519.8,102,388.2
14-Dec-12,1833.7,518.15,101.09,397.25
17-Dec-12,1843.3,522.65,102.44,398.95
18-Dec-12,1839.55,524.55,102.58,413.95
19-Dec-12,1853.35,522.9,103.35,423.35
20-Dec-12,1845.6,529.45,103.93,431.4
21-Dec-12,1820.2,526.6,102.24,429.55
24-Dec-12,1819.6,530.65,103.35,428.45
26-Dec-12,1818.3,523.2,104.95,429.75
27-Dec-12,1826.85,518.15,104.8,430.9
28-Dec-12,1826.85,520.7,105.24,428.35
31-Dec-12,1828.5,524.7,106.49,428.3
1-Jan-13,1834.25,530.6,107.17,438.3
2-Jan-13,1837.8,529.85,107.74,438.4
3-Jan-13,1881.05,531.25,106.25,441.85
4-Jan-13,1888.6,533.75,106.25,433.4
7-Jan-13,1886.75,525.5,104.99,440.55
8-Jan-13,1907.7,525.15,105.62,433.7
9-Jan-13,1908.2,520.35,105.33,422.7
10-Jan-13,1908.25,516.65,104.95,420.15
11-Jan-13,1893.85,498.5,103.06,416.9
14-Jan-13,1912.55,505.15,102.48,423.55
15-Jan-13,1898.95,504.65,104.03,424.1
16-Jan-13,1926.05,499.2,102.39,414.95
17-Jan-13,1937.4,500.55,102.82,418.6
18-Jan-13,1890.2,490.05,104.41,414.65
21-Jan-13,1921.7,495.85,104.66,414.05
22-Jan-13,1913.1,481.55,103.55,409.2
23-Jan-13,1919.4,460.2,106.01,407.8
24-Jan-13,1929.4,468.75,103.55,404.55
25-Jan-13,1942.55,475.15,102.48,406.55
28-Jan-13,1942,470.5,102.39,405.75
29-Jan-13,1939.95,468.5,102.63,398.95
30-Jan-13,1934.6,477.75,99.83,405.95
31-Jan-13,1918.25,472.95,97.66,404.8
1-Feb-13,1946.7,465,99.06,400.75
4-Feb-13,1910.95,466.25,96.79,395
5-Feb-13,1895.6,462.3,95.34,394.75
6-Feb-13,1898.25,454.9,95.49,397.25
7-Feb-13,1894.25,456.7,93.61,390.65
8-Feb-13,1856.5,452.3,93.7,386.7
11-Feb-13,1900.05,460.8,94.19,385.35
12-Feb-13,1913.75,459.9,93.46,384.55
13-Feb-13,1905.6,454.1,90.95,376.15
14-Feb-13,1878.15,464.25,91.68,380.55
15-Feb-13,1818.05,461.4,93.32,375.95
18-Feb-13,1800.55,470.1,92.88,385.3
19-Feb-13,1823.45,477,93.51,386.8
20-Feb-13,1827.4,476.7,93.9,380.05
21-Feb-13,1816.1,467.55,93.85,364.15
22-Feb-13,1814.05,455.4,93.85,364.45
25-Feb-13,1804.2,452,94.72,360.95
26-Feb-13,1765.9,452.5,93.9,349.85
27-Feb-13,1755.2,453.75,93.99,356.75
28-Feb-13,1760.5,443.9,91.29,342.35
1-Mar-13,1737.6,452.95,93.75,341.6
4-Mar-13,1764.15,441.05,93.75,334.95
5-Mar-13,1794,449.55,95.1,343.95
6-Mar-13,1807.7,440.65,94.76,352.85
7-Mar-13,1810.15,433.2,94.52,350.25
8-Mar-13,1818.75,438.25,95.34,358.5
11-Mar-13,1814.45,439,97.51,359.2
12-Mar-13,1816.65,444.1,94.48,355.75
13-Mar-13,1805.2,446.7,94.48,351.95
14-Mar-13,1817.6,455.8,97.18,357.1
15-Mar-13,1823.45,458.05,98.34,354.35
18-Mar-13,1811.95,463.55,94.96,349.1
19-Mar-13,1794.3,453.4,94.43,339.55
20-Mar-13,1799.75,468.7,95.05,334.8
21-Mar-13,1767.85,459.8,91.19,327.6
22-Mar-13,1751.95,459.2,92.5,322.1
25-Mar-13,1766.65,462.5,92.35,314.75
26-Mar-13,1754.45,472.45,91.44,306.2
28-Mar-13,1766.3,466.1,93.03,312.3
1-Apr-13,1825.3,471.55,92.45,314.5
2-Apr-13,1838.9,470.35,92.01,319.85
3-Apr-13,1834.85,462.15,92.69,317
4-Apr-13,1890.4,469.9,91.48,304.4
5-Apr-13,1910.3,471.1,91.82,308.5
8-Apr-13,1937.8,478.2,93.03,306.2
9-Apr-13,1909.4,471.45,91.19,304.45
10-Apr-13,1898.95,467.6,91.77,305.55
11-Apr-13,1886.75,471,90.76,298.7
12-Apr-13,1901.55,478,91.82,299.35
15-Apr-13,1853.55,474.95,90.86,294.55
16-Apr-13,1919.55,485.5,92.69,298.2
17-Apr-13,1905,482.7,91.24,297.2
18-Apr-13,1904.65,482.95,91.68,299.95
22-Apr-13,1884.2,482.5,92.26,306.75
23-Apr-13,1902.9,479.7,91.39,308.55
25-Apr-13,1992.7,478.05,91.34,312.55
26-Apr-13,1990.05,465.15,91.58,304.85
29-Apr-13,1992.65,497.6,91.97,302.4
30-Apr-13,2023.75,583.6,91.48,302.85
2-May-13,2009.3,572.35,91.1,304.45
3-May-13,2001,572.4,90.47,311.2
6-May-13,1992.75,573.3,90.76,322.35
7-May-13,1993.5,579.55,90.71,323.85
8-May-13,1999,586.7,90.66,319.15
9-May-13,1986.45,584.85,90.66,316.05
10-May-13,2022.45,584.9,90.71,318.15
11-May-13,2091,586,90.95,318.8
13-May-13,2080.95,582.55,89.79,305.35
14-May-13,2025.65,583.6,90.62,303.9
15-May-13,2064.55,586.1,90.76,308.55
16-May-13,2115.65,582.85,89.89,311.35
17-May-13,2077.65,585.85,90.62,311.95
20-May-13,2047.55,586.3,90.28,315.3
21-May-13,2019.4,585.8,89.51,308.65
22-May-13,2056.55,585.3,87.58,305.7
23-May-13,2051.05,585.25,85.02,299.5
24-May-13,2065.2,586.35,88.2,313.15
27-May-13,2089.75,591.6,88.44,317
28-May-13,2113.55,591.2,87.77,321.35
29-May-13,2117.4,594.1,86.85,314.05
30-May-13,2105,594.55,87.14,301.8
31-May-13,2092.6,592.5,86.13,291.8
3-Jun-13,2113.1,592.15,85.11,296.6
4-Jun-13,2152.85,590.75,85.93,298.3
5-Jun-13,2157.5,590.3,85.84,299.15
6-Jun-13,2132.45,590.9,85.07,295.25
7-Jun-13,2192.65,591.15,85.55,292
10-Jun-13,2185.25,592.75,84.63,290.4
11-Jun-13,2185,593.05,79.66,281.5
12-Jun-13,2179.25,593.65,77.25,274.15
13-Jun-13,2156.7,594.75,75.32,266.15
14-Jun-13,2176.5,593.3,78.12,274.15
17-Jun-13,2146.55,595.5,79.42,276.7
18-Jun-13,2132.1,595.6,80.34,284.7
19-Jun-13,2099.5,594.75,79.71,290.55
20-Jun-13,2077.45,593.15,78.17,272.4
21-Jun-13,2123.8,590.85,78.75,271.65
24-Jun-13,2102.9,584.4,79.23,266.75
25-Jun-13,2099.9,587.6,77.59,266.55
26-Jun-13,2093.15,588.3,77.68,264.7
27-Jun-13,2164.15,589,78.55,264.25
28-Jun-13,2215.4,585.05,83.04,273.8
1-Jul-13,2268.45,587.65,85.31,280.6
2-Jul-13,2263.3,587.95,83.72,282.15
3-Jul-13,2212.5,587.4,79.61,269.35
4-Jul-13,2225.7,600.75,82.46,264.7
5-Jul-13,2235.6,609.15,82.61,264.8
8-Jul-13,2247.5,609.5,82.03,260.35
9-Jul-13,2285.05,604.85,82.56,261.4
10-Jul-13,2259.1,595,83.28,256.25
11-Jul-13,2291.05,600.9,85.16,261.3
12-Jul-13,2349.9,601.4,86.32,262.8
15-Jul-13,2353.95,613.8,85.31,257.35
16-Jul-13,2279.65,623.3,86.08,251.45
17-Jul-13,2310.8,684.75,87.77,243.25
18-Jul-13,2338.4,688.5,89.75,244.65
19-Jul-13,2349.1,686.6,89.17,241.05
22-Jul-13,2318.7,696.7,90.18,233.95
23-Jul-13,2360.25,718.9,91,234.5
24-Jul-13,2346.45,709.25,89.17,229.85
25-Jul-13,2320.4,686.5,86.32,223.05
26-Jul-13,2298.75,663.3,85.84,218.9
29-Jul-13,2217.65,638.7,85.02,215.7
30-Jul-13,2179.4,625.75,83.04,209.6
31-Jul-13,2282.55,613.45,84.87,215.7
1-Aug-13,2281.5,634.15,84.73,210.15
2-Aug-13,2236.6,615.45,81.4,202.3
5-Aug-13,2209.1,618.4,80.77,207.9
6-Aug-13,2197.65,608.05,68.85,198.6
7-Aug-13,2253.7,603.2,74.26,207.7
8-Aug-13,2218.25,599.55,74.98,218.45
12-Aug-13,2179.4,614.75,72.52,236.55
13-Aug-13,2239.7,621.3,73.63,241.15
14-Aug-13,2204.5,615.75,75.13,249.8
16-Aug-13,2166.85,598.5,70.69,235.1
19-Aug-13,2140.85,588.75,72.42,246.85
20-Aug-13,2138.25,591.25,71.03,256.95
21-Aug-13,2045.2,587.8,71.12,247.95
22-Aug-13,2110.4,592.35,72.33,273.3
23-Aug-13,2117.6,601.55,75.32,282.25
26-Aug-13,2150.9,608.65,75.03,277.45
27-Aug-13,2162.25,594.05,71.94,272.25
28-Aug-13,2172.35,593,74.31,279.35
29-Aug-13,2250.1,606.15,74.26,278.3
30-Aug-13,2293.25,628.55,73.15,274.25
2-Sep-13,2277.9,638.65,71.85,289.45
3-Sep-13,2210,614.4,69.53,281.25
4-Sep-13,2279.8,615.7,70.45,289.85
5-Sep-13,2293.2,627.35,70.25,288.65
6-Sep-13,2283.9,617.2,68.42,292.15
10-Sep-13,2266.5,654.5,69.87,300.75
11-Sep-13,2248.75,642.95,71.89,316
12-Sep-13,2242.6,626.75,73.87,302.95
13-Sep-13,2246.4,621.55,75.51,298.25
16-Sep-13,2223.15,621.05,73.63,291.8
17-Sep-13,2305.15,628.25,72.96,288.3
18-Sep-13,2357.1,642.15,75.22,290.2
19-Sep-13,2375.7,677,80.1,310.4
20-Sep-13,2368.85,651.25,79.28,300.4
23-Sep-13,2380.85,644.25,76.38,293.65
24-Sep-13,2397,643.3,78.02,292.6
25-Sep-13,2431.2,633.5,78.41,291.15
26-Sep-13,2455.9,628.9,79.47,299.5
27-Sep-13,2411.4,620.85,78.79,287.85
30-Sep-13,2383.65,627.4,78.26,271.6
1-Oct-13,2407.6,619.3,75.27,275.65
3-Oct-13,2429.15,609.3,78.31,285.8
4-Oct-13,2368.55,608.05,78.12,288.45
7-Oct-13,2384.6,610.35,78.89,300.35
8-Oct-13,2394.55,607.3,81.16,296.7
9-Oct-13,2406.5,610.3,82.85,302.9
10-Oct-13,2395.45,602.7,81.01,308
11-Oct-13,2399.7,603.7,78.94,307.75
14-Oct-13,2421.75,598.05,78.12,301.95
15-Oct-13,2410.35,603,76.53,310.45
17-Oct-13,2407.05,605.55,76,310.1
18-Oct-13,2460.3,606.4,76.96,328.45
21-Oct-13,2442.35,608.55,77.1,336.15
22-Oct-13,2430,608.85,79.13,340.1
23-Oct-13,2398.6,614.3,78.89,335.05
24-Oct-13,2391.4,608.4,78.12,332.1
25-Oct-13,2403.75,594.2,77.2,321.85
28-Oct-13,2400.75,589.35,76.43,312.4
29-Oct-13,2428.65,604.8,78.26,325.65
30-Oct-13,2522.65,613.35,77.64,326.4
31-Oct-13,2455.95,609.25,79.18,334.4
1-Nov-13,2470.65,607.85,79.57,336.1
3-Nov-13,2480.5,608.35,80.24,338.85
5-Nov-13,2405.9,596.85,80.53,338.65
6-Nov-13,2398.95,589.3,81.16,333.55
7-Nov-13,2411.15,589.85,79.18,345.7
8-Nov-13,2401,584.75,79.42,355.6
11-Nov-13,2470.9,576.15,78.6,360.05
12-Nov-13,2468.3,574.55,76.48,352.3
13-Nov-13,2457.1,582.9,75.13,358.85
14-Nov-13,2459.15,580.3,75.95,375.3
18-Nov-13,2463.95,595.15,76.09,386.05
19-Nov-13,2451.45,591.7,76.09,383.2
20-Nov-13,2425.25,581.7,76.67,385.05
21-Nov-13,2409.6,575.55,74.69,382.65
22-Nov-13,2435.75,571.95,74.31,392
25-Nov-13,2439.3,581.4,75.51,397.5
26-Nov-13,2407.35,587.55,74.98,391.9
27-Nov-13,2425.8,584.25,74.84,394.75
28-Nov-13,2456.65,590.4,75.37,400.75
29-Nov-13,2484.85,594.45,76.72,400.85
2-Dec-13,2498.85,583.25,77.15,408.45
3-Dec-13,2464.1,579.45,77.25,409.2
4-Dec-13,2450.35,571.55,79.13,414.3
5-Dec-13,2413.15,566.4,80.53,421.5
6-Dec-13,2421.95,560.85,85.02,422.6
9-Dec-13,2449.5,560.1,85.93,420.75
10-Dec-13,2450.8,564.35,84.63,423.3
11-Dec-13,2443.7,565.65,82.89,418.6
12-Dec-13,2403.75,563.05,86.08,412.45
13-Dec-13,2402.85,561,83.91,415.4
16-Dec-13,2401.45,557.85,85.55,409.05
17-Dec-13,2425.95,557.15,84.78,408.75
18-Dec-13,2463.5,558.45,88.2,414.85
19-Dec-13,2465.1,554.55,86.32,410.85
20-Dec-13,2508.8,567.95,87.43,417.85
23-Dec-13,2515.25,565.45,85.93,423.2
24-Dec-13,2540.15,565.7,83.18,418.45
26-Dec-13,2511,563.75,86.56,424.85
27-Dec-13,2518.7,568.85,86.47,424
30-Dec-13,2522.55,573.15,85.74,424.85
31-Dec-13,2533.05,570.95,88.15,423.45
1-Jan-14,2536.05,571.8,87.19,425.05
2-Jan-14,2525.75,562.75,84.34,419.5
3-Jan-14,2497.9,565.3,81.11,412.6
6-Jan-14,2472.4,563.75,79.03,408.25
7-Jan-14,2491.7,559.3,76.77,394.8
8-Jan-14,2531.95,559.15,78.17,392.25
