"","Date","Pharma","FMCG","Power","Steel","Month","Year"
"3052",2007-05-15,657.45,193.1,55.97,522.86,5,2007
"3053",2007-05-16,663.35,197.3,56.65,520.08,5,2007
"3054",2007-05-17,677.85,195.05,56.98,527.94,5,2007
"3055",2007-05-18,665.75,193.5,56.04,522.37,5,2007
"3056",2007-05-21,658.35,193.3,57.63,550.52,5,2007
"3057",2007-05-22,662.15,194.2,58.93,554.55,5,2007
"3058",2007-05-23,655,198.45,58.73,582.34,5,2007
"3059",2007-05-24,649.45,201.25,58.18,558.21,5,2007
"3060",2007-05-25,651.3,203.1,58.29,551.81,5,2007
"3061",2007-05-28,654.15,200.5,58.29,553.26,5,2007
"3062",2007-05-29,655.55,202.6,57.9,556.14,5,2007
"3063",2007-05-30,654.4,198.7,57.02,554.81,5,2007
"3064",2007-05-31,649.45,203.5,56,558.74,5,2007
"3065",2007-06-01,648.5,201.25,56.94,560.91,6,2007
"3066",2007-06-04,654.7,196.45,57.77,562.81,6,2007
"3067",2007-06-05,655.15,195.55,58.3,566.65,6,2007
"3068",2007-06-06,650.15,195.25,57.15,545.93,6,2007
"3069",2007-06-07,646.4,191.45,56.13,543.41,6,2007
"3070",2007-06-08,631.55,189.4,55.97,517.56,6,2007
"3071",2007-06-11,625.25,188.35,57.49,512.39,6,2007
"3072",2007-06-12,611.2,189.65,56.3,533.02,6,2007
"3073",2007-06-13,627.8,186.7,56.07,526.04,6,2007
"3074",2007-06-14,638.5,186.8,56.22,542.79,6,2007
"3075",2007-06-15,632.4,187.05,57.32,530.37,6,2007
"3076",2007-06-18,631.15,187.45,57.3,520.52,6,2007
"3077",2007-06-19,635.45,189,57.63,538.11,6,2007
"3078",2007-06-20,641.6,188.5,60.27,537.4,6,2007
"3079",2007-06-21,645.5,189.25,61.45,537.66,6,2007
"3080",2007-06-22,650.25,191.6,61.64,529.36,6,2007
"3081",2007-06-25,650.1,188.8,61.52,529.89,6,2007
"3082",2007-06-26,649.95,190.1,61.03,533.07,6,2007
"3083",2007-06-27,653.65,190.75,62.3,526.97,6,2007
"3084",2007-06-28,654.8,189.35,64.62,524.14,6,2007
"3085",2007-06-29,655.95,188.85,64.75,527.81,6,2007
"3086",2007-07-02,660.8,189.05,64.37,524.45,7,2007
"3087",2007-07-03,665.05,194.65,64.4,530.9,7,2007
"3088",2007-07-04,663.4,197.45,63.33,544.78,7,2007
"3089",2007-07-05,673,198.9,64.68,554.24,7,2007
"3090",2007-07-06,672.5,199.95,63.64,550.74,7,2007
"3091",2007-07-09,676.05,195.35,64.46,552.82,7,2007
"3092",2007-07-10,680.35,198.5,64.87,560.29,7,2007
"3093",2007-07-11,680.75,202.4,64.87,579.34,7,2007
"3094",2007-07-12,682.2,205.75,67.22,594.14,7,2007
"3095",2007-07-13,668.35,202.65,66.11,614.03,7,2007
"3096",2007-07-16,662.25,198.15,66.97,613.58,7,2007
"3097",2007-07-17,674.1,197.3,64.41,601.43,7,2007
"3098",2007-07-18,665.55,198.95,64.61,603.38,7,2007
"3099",2007-07-19,665.05,197.85,64.41,602.98,7,2007
"3100",2007-07-20,668.25,194.25,64.73,632.14,7,2007
"3101",2007-07-23,667.1,204,64.51,637.23,7,2007
"3102",2007-07-24,672.95,199.65,65.9,637.31,7,2007
"3103",2007-07-25,665.5,201.9,66.05,627.06,7,2007
"3104",2007-07-26,666.25,204.65,68.14,621.71,7,2007
"3105",2007-07-27,642.9,196.45,67.55,575.89,7,2007
"3106",2007-07-30,635.95,208.75,69.57,572.09,7,2007
"3107",2007-07-31,633.55,206.35,70.84,579.25,7,2007
"3108",2007-08-01,622.45,201.7,67.64,550.08,8,2007
"3109",2007-08-02,630.95,201.55,67.17,564.66,8,2007
"3110",2007-08-03,622.9,204.65,67.11,575.98,8,2007
"3111",2007-08-06,626.45,200.15,64.71,574.43,8,2007
"3112",2007-08-07,635.45,200.05,66.6,567.93,8,2007
"3113",2007-08-08,630.25,202.8,67.84,574.96,8,2007
"3114",2007-08-09,638,201.05,66.53,576.64,8,2007
"3115",2007-08-10,632.85,195.65,66.21,562.01,8,2007
"3116",2007-08-13,635.8,203.55,69.65,569.26,8,2007
"3117",2007-08-14,637.1,200.05,68.54,567.14,8,2007
"3118",2007-08-16,628,196.2,67.08,508.5,8,2007
"3119",2007-08-17,621.6,192.2,67.63,481.06,8,2007
"3120",2007-08-20,625.25,198.4,66.32,502.71,8,2007
"3121",2007-08-21,621.7,193.4,65.72,482.65,8,2007
"3122",2007-08-22,626.75,196.2,65.95,503.15,8,2007
"3123",2007-08-23,630.8,198.2,65.74,495.11,8,2007
"3124",2007-08-24,627.4,199.7,65.65,514.69,8,2007
"3125",2007-08-27,630.95,200.85,66.61,532.94,8,2007
"3126",2007-08-28,634,202.2,66.06,535.06,8,2007
"3127",2007-08-29,630.2,202,66.15,583.18,8,2007
"3128",2007-08-30,636.6,202.35,65.74,580.97,8,2007
"3129",2007-08-31,640.8,208.6,65.98,609.56,8,2007
"3130",2007-09-03,665.6,209.2,66.06,611.46,9,2007
"3131",2007-09-04,661.25,210.75,67.6,603.99,9,2007
"3132",2007-09-05,662.3,212.45,68.79,604.17,9,2007
"3133",2007-09-06,662.75,216.35,70.33,612.08,9,2007
"3134",2007-09-07,664.55,213.95,69.37,608.1,9,2007
"3135",2007-09-10,659.55,213.9,70.22,612.48,9,2007
"3136",2007-09-11,651.2,217.05,70.33,626.35,9,2007
"3137",2007-09-12,646.35,217.1,70.74,628.65,9,2007
"3138",2007-09-13,641.55,215,72.46,624.5,9,2007
"3139",2007-09-14,640.4,211.95,71.77,621.8,9,2007
"3140",2007-09-17,642.3,212.55,70.89,622.91,9,2007
"3141",2007-09-18,641.5,214.3,72.17,628.3,9,2007
"3142",2007-09-19,645.05,217,73.43,658.17,9,2007
"3143",2007-09-20,638.5,214.15,74.67,653.84,9,2007
"3144",2007-09-21,639.85,218.85,75.8,654.72,9,2007
"3145",2007-09-24,637.05,223.55,80.23,661.88,9,2007
"3146",2007-09-25,635.45,227.05,80.69,657.29,9,2007
"3147",2007-09-26,639.7,225.25,80.35,663.65,9,2007
"3148",2007-09-27,646.1,218.8,82.47,702.27,9,2007
"3149",2007-09-28,649,219.35,82.53,751.55,9,2007
"3150",2007-10-01,658.45,222.4,87.89,743.28,10,2007
"3151",2007-10-03,655.25,220.35,99.52,742.44,10,2007
"3152",2007-10-04,653.8,223.1,95.82,764.27,10,2007
"3153",2007-10-05,653.45,221.3,91.11,736.12,10,2007
"3154",2007-10-08,629.1,221.05,86.89,697.32,10,2007
"3155",2007-10-09,642.6,223.85,94.37,737.63,10,2007
"3156",2007-10-10,633.15,223.8,105.15,747.3,10,2007
"3157",2007-10-11,629.9,225.75,105.13,750.88,10,2007
"3158",2007-10-12,615.5,221.4,101.23,749.56,10,2007
"3159",2007-10-15,619.35,219.2,107.13,805.5,10,2007
"3160",2007-10-16,622.15,212.45,132.29,801.66,10,2007
"3161",2007-10-17,606.2,208.5,113.48,768.12,10,2007
"3162",2007-10-18,612.55,209.55,104.1,739,10,2007
"3163",2007-10-19,614.4,204.55,94.25,752.74,10,2007
"3164",2007-10-22,616.75,206.5,96.17,740.01,10,2007
"3165",2007-10-23,634.9,215.2,102.15,791.36,10,2007
"3166",2007-10-24,629.95,215.3,105.45,809.04,10,2007
"3167",2007-10-25,614.6,220.5,107.84,874,10,2007
"3168",2007-10-26,611.95,217.6,109.48,875.5,10,2007
"3169",2007-10-29,611.7,219.75,114.13,900.9,10,2007
"3170",2007-10-30,615.45,219,115.6,898.6,10,2007
"3171",2007-10-31,620.95,207.6,116.92,905.05,10,2007
"3172",2007-11-01,610.75,194.25,118.61,885.15,11,2007
"3173",2007-11-02,614.3,195.75,125.17,893.85,11,2007
"3174",2007-11-05,601.4,193.15,131.81,879.1,11,2007
"3175",2007-11-06,613.35,195.35,130.63,859.8,11,2007
"3176",2007-11-07,603.35,192.2,124.32,860.05,11,2007
"3177",2007-11-08,605.15,194.8,119.34,845.1,11,2007
"3178",2007-11-09,605.1,193.25,117.08,834.05,11,2007
"3179",2007-11-12,605.1,198.75,117.85,815.2,11,2007
"3180",2007-11-13,603.2,200.4,121.4,832.95,11,2007
"3181",2007-11-14,605.1,201.05,126.41,857.95,11,2007
"3182",2007-11-15,600,199.95,120.2,860.6,11,2007
"3183",2007-11-16,620.35,201.05,120.83,843.2,11,2007
"3184",2007-11-19,616.7,204.8,122.75,862.75,11,2007
"3185",2007-11-20,617.3,205.3,117.46,859.55,11,2007
"3186",2007-11-21,599.85,201.95,111.87,822,11,2007
"3187",2007-11-22,601.25,201.9,110.49,818.95,11,2007
"3188",2007-11-23,602.05,205.55,110.95,820.5,11,2007
"3189",2007-11-26,613.7,210,113.76,849,11,2007
"3190",2007-11-27,609.55,210.25,109.61,847.6,11,2007
"3191",2007-11-28,612.65,208.7,107.55,818.7,11,2007
"3192",2007-11-29,616.25,210.2,108.03,802.15,11,2007
"3193",2007-11-30,632.15,207.15,113.13,825.7,11,2007
"3194",2007-12-03,645.6,206.2,121.87,838.7,12,2007
"3195",2007-12-04,657.75,206.6,126.1,872.95,12,2007
"3196",2007-12-05,664.85,206.5,126.48,865.35,12,2007
"3197",2007-12-06,662,207.55,125.56,847.2,12,2007
"3198",2007-12-07,666.65,208.35,127.74,833.4,12,2007
"3199",2007-12-10,659.85,205.5,126.62,833.5,12,2007
"3200",2007-12-11,674,209.65,126.93,835.85,12,2007
"3201",2007-12-12,685.8,210.4,130.94,864.45,12,2007
"3202",2007-12-13,710.6,212,126.17,889.4,12,2007
"3203",2007-12-14,717.9,216.95,125.54,877.85,12,2007
"3204",2007-12-17,716.8,218.6,125.06,823.85,12,2007
"3205",2007-12-18,717.45,211.2,121.12,816.35,12,2007
"3206",2007-12-19,697.15,212.05,121.53,824.2,12,2007
"3207",2007-12-20,721.7,212.55,123.97,824.8,12,2007
"3208",2007-12-24,719.7,215.55,127.97,862.5,12,2007
"3209",2007-12-26,720.2,214.7,130.1,892.75,12,2007
"3210",2007-12-27,719.1,215.35,130.78,906.35,12,2007
"3211",2007-12-28,713.6,215.95,134.26,931.4,12,2007
"3212",2007-12-31,735.35,213.9,141.95,934.8,12,2007
"3213",2008-01-01,721.55,218.1,149.51,933.2,1,2008
"3214",2008-01-02,747.15,215.4,148.08,934.75,1,2008
"3215",2008-01-03,718.3,222.95,154.56,926.75,1,2008
"3216",2008-01-04,728.6,231.35,156.99,930.1,1,2008
"3217",2008-01-07,712.2,237.25,155.6,925.7,1,2008
"3218",2008-01-08,702.6,234.65,151.25,891.8,1,2008
"3219",2008-01-09,697.1,233.85,151.09,890.5,1,2008
"3220",2008-01-10,690.45,228.8,144.57,854.1,1,2008
"3221",2008-01-11,680.6,224.25,140.66,853.25,1,2008
"3222",2008-01-14,668.2,219.55,147.83,838.95,1,2008
"3223",2008-01-15,673.15,216.2,149.23,851.85,1,2008
"3224",2008-01-16,672.1,214.95,140.82,818.55,1,2008
"3225",2008-01-17,672.35,217.3,142.12,810.15,1,2008
"3226",2008-01-18,674.45,214.15,138.38,781.9,1,2008
"3227",2008-01-21,623.6,199.8,119.99,722.45,1,2008
"3228",2008-01-22,596.5,186.25,104.67,671.05,1,2008
"3229",2008-01-23,614.7,189.55,119.07,696.8,1,2008
"3230",2008-01-24,567.2,187.6,117.13,671.35,1,2008
"3231",2008-01-25,605.4,199.3,121.87,714.1,1,2008
"3232",2008-01-28,565.05,199.35,122.66,698.4,1,2008
"3233",2008-01-29,539.65,207.25,126.62,716.2,1,2008
"3234",2008-01-30,539.4,196.6,127.17,723.5,1,2008
"3235",2008-01-31,528.2,206.5,123.52,733.5,1,2008
"3236",2008-02-01,528.75,207.8,129.42,776.45,2,2008
"3237",2008-02-04,527.95,211.9,135.18,802.8,2,2008
"3238",2008-02-05,544.45,209.05,139.66,817.8,2,2008
"3239",2008-02-06,529.85,205.05,136.75,799.45,2,2008
"3240",2008-02-07,522.65,199.6,136.61,771.4,2,2008
"3241",2008-02-08,517,211.75,129.13,750.4,2,2008
"3242",2008-02-11,507.45,195.95,113.3,726.05,2,2008
"3243",2008-02-12,503.5,193.7,114.07,710.45,2,2008
"3244",2008-02-13,509.7,193.05,117.12,758.2,2,2008
"3245",2008-02-14,538,203.35,123.12,778.6,2,2008
"3246",2008-02-15,543.75,211.2,124.94,818.5,2,2008
"3247",2008-02-18,535.65,216.6,127.85,821.25,2,2008
"3248",2008-02-19,531.2,221.1,125.05,812.6,2,2008
"3249",2008-02-20,532.1,213.9,128.95,772.6,2,2008
"3250",2008-02-21,535.3,219.8,129.92,806.05,2,2008
"3251",2008-02-22,539.75,215.75,130.94,803.45,2,2008
"3252",2008-02-25,540.65,215.4,130.28,808.6,2,2008
"3253",2008-02-26,549,219.45,130.86,809.25,2,2008
"3254",2008-02-27,541.55,219.9,132.8,811.05,2,2008
"3255",2008-02-28,569.35,220.15,133.66,823.7,2,2008
"3256",2008-02-29,582.65,227.35,135.21,801.55,2,2008
"3257",2008-03-03,569.95,231.8,126.04,770.65,3,2008
"3258",2008-03-04,557.65,229,119.33,777.75,3,2008
"3259",2008-03-05,579.9,225.55,115.54,798.45,3,2008
"3260",2008-03-07,569.45,226.65,109.65,772.6,3,2008
"3261",2008-03-10,575.05,223.5,106.23,812.2,3,2008
"3262",2008-03-11,559.5,223.75,114.61,819.05,3,2008
"3263",2008-03-12,552.8,221.75,114.77,766.45,3,2008
"3264",2008-03-13,539.3,222.45,112.28,697.2,3,2008
"3265",2008-03-14,539.15,226.15,111.99,715.25,3,2008
"3266",2008-03-17,535.2,222.6,108.76,658.5,3,2008
"3267",2008-03-18,546.05,231.05,102.35,639.25,3,2008
"3268",2008-03-19,541.4,225.3,101.56,637.3,3,2008
"3269",2008-03-24,564.9,235,105.94,592.45,3,2008
"3270",2008-03-25,576.25,244.95,112.72,633.8,3,2008
"3271",2008-03-26,575.4,234.4,111.96,657.85,3,2008
"3272",2008-03-27,580.15,244,112.86,654.8,3,2008
"3273",2008-03-28,590.75,242.2,116.88,716.75,3,2008
"3274",2008-03-31,590.95,228.7,113.09,693.15,3,2008
"3275",2008-04-01,593.55,238.55,113.34,667.4,4,2008
"3276",2008-04-02,602.6,235.8,114.55,645.95,4,2008
"3277",2008-04-03,619.15,243.35,111.87,659.6,4,2008
"3278",2008-04-04,599.2,241.55,108.11,660.7,4,2008
"3279",2008-04-07,604.6,253,113.49,679.35,4,2008
"3280",2008-04-08,591.7,247.9,109.43,656.3,4,2008
"3281",2008-04-09,583.75,244.45,114.72,678.9,4,2008
"3282",2008-04-10,577.95,240,115.77,685.9,4,2008
"3283",2008-04-11,591,235.15,120.34,692.2,4,2008
"3284",2008-04-15,615.95,245.4,123.31,692.8,4,2008
"3285",2008-04-16,602.25,241.05,122.03,690.65,4,2008
"3286",2008-04-17,606.3,232.4,125.44,715.2,4,2008
"3287",2008-04-21,610.75,235.85,126.85,776.8,4,2008
"3288",2008-04-22,610.85,237.9,126.77,780.9,4,2008
"3289",2008-04-23,614.1,241.8,127.94,797.6,4,2008
"3290",2008-04-24,611.25,249.35,131.13,776.5,4,2008
"3291",2008-04-25,614.8,249.75,129.08,803.3,4,2008
"3292",2008-04-28,624.7,247.2,130.31,777.7,4,2008
"3293",2008-04-29,627.05,250.85,134.31,808.9,4,2008
"3294",2008-04-30,622.45,249.5,134.36,817.6,4,2008
"3295",2008-05-02,632.45,249.45,137.74,797,5,2008
"3296",2008-05-05,638.45,248.15,134.55,802.55,5,2008
"3297",2008-05-06,643.8,248.2,128.52,816.4,5,2008
"3298",2008-05-07,644.75,251.1,131.58,824.95,5,2008
"3299",2008-05-08,656.4,250.95,129.72,845.65,5,2008
"3300",2008-05-09,628.45,250.4,130.48,843.9,5,2008
"3301",2008-05-12,635.95,247.1,130.47,842.8,5,2008
"3302",2008-05-13,624.4,245.65,130.08,851.3,5,2008
"3303",2008-05-14,676.45,243.1,130.93,886.35,5,2008
"3304",2008-05-15,654.2,238.6,135.07,881.9,5,2008
"3305",2008-05-16,650.2,243.7,140.05,890.9,5,2008
"3306",2008-05-20,638.85,241.75,143.87,894.65,5,2008
"3307",2008-05-21,658.15,236.1,144.29,922.25,5,2008
"3308",2008-05-22,680.4,235,142.5,908.5,5,2008
"3309",2008-05-23,687.45,235.75,138.81,896.5,5,2008
"3310",2008-05-26,691.65,231.25,133.01,874.95,5,2008
"3311",2008-05-27,694.2,232.35,130.94,867.95,5,2008
"3312",2008-05-28,682.05,238.1,134.4,902.7,5,2008
"3313",2008-05-29,676.45,236.65,131.78,896.05,5,2008
"3314",2008-05-30,714.6,237.15,130.92,902.9,5,2008
"3315",2008-06-02,718.3,233.6,124.68,868.05,6,2008
"3316",2008-06-03,694.65,234.7,121.05,861.75,6,2008
"3317",2008-06-04,669.65,230.4,112.51,815.6,6,2008
"3318",2008-06-05,701,237.85,121.27,840.9,6,2008
"3319",2008-06-06,693.25,235.6,123.04,823.2,6,2008
"3320",2008-06-09,692.75,231.95,124.14,822.9,6,2008
"3321",2008-06-10,696.5,234.4,124.58,820.85,6,2008
"3322",2008-06-11,709.6,232.55,125.72,837.2,6,2008
"3323",2008-06-12,700.8,232.45,127.04,856.85,6,2008
"3324",2008-06-13,728.55,226.55,120.86,841.35,6,2008
"3325",2008-06-16,714.6,231.65,125.48,848.35,6,2008
"3326",2008-06-17,708.35,236.4,125.11,849.65,6,2008
"3327",2008-06-18,688.65,234.8,123.46,822.65,6,2008
"3328",2008-06-19,680.2,231.95,123.17,815.6,6,2008
"3329",2008-06-20,658,225.65,120.92,777.6,6,2008
"3330",2008-06-23,646.8,226.55,115.09,745.55,6,2008
"3331",2008-06-24,659.3,214.5,107.86,711.25,6,2008
"3332",2008-06-25,652.7,216.05,106.29,742.95,6,2008
"3333",2008-06-26,653.2,212.15,108.74,757.1,6,2008
"3334",2008-06-27,653.15,208.5,102.1,726.75,6,2008
"3335",2008-06-30,670.55,206.1,101.64,728.35,6,2008
"3336",2008-07-01,658.3,197.7,97.27,697.85,7,2008
"3337",2008-07-02,660.6,200.15,106.09,741.2,7,2008
"3338",2008-07-03,654.65,196.45,97.14,657.45,7,2008
"3339",2008-07-04,645.5,201.6,105.95,640.1,7,2008
"3340",2008-07-07,639.4,209.45,104.71,651.75,7,2008
"3341",2008-07-08,644.05,209.6,99.33,651.4,7,2008
"3342",2008-07-09,655.55,215.55,102.43,677.9,7,2008
"3343",2008-07-10,653.3,217.75,100.43,698.95,7,2008
"3344",2008-07-11,647.3,214.8,94.11,666.15,7,2008
"3345",2008-07-14,656.45,219.2,96.2,684.1,7,2008
"3346",2008-07-15,646.55,211.65,93.63,647,7,2008
"3347",2008-07-16,630.1,215.4,91.89,625.7,7,2008
"3348",2008-07-17,639.6,219.8,96.45,607.4,7,2008
"3349",2008-07-18,664.25,219.7,97.99,592.65,7,2008
"3350",2008-07-21,675.65,227.95,100.71,598.5,7,2008
"3351",2008-07-22,627.7,232.55,106.99,624.35,7,2008
"3352",2008-07-23,632.6,231.05,108.77,667,7,2008
"3353",2008-07-24,639,227.85,101.26,631,7,2008
"3354",2008-07-25,634.75,232.2,97.99,617.9,7,2008
"3355",2008-07-28,628.05,230.9,101.48,603.95,7,2008
"3356",2008-07-29,592.35,237.5,100.68,584.3,7,2008
"3357",2008-07-30,585.5,238.6,107.65,630.05,7,2008
"3358",2008-07-31,569.2,239.7,111.95,654.95,7,2008
"3359",2008-08-01,585.25,235.15,107.74,680.65,8,2008
"3360",2008-08-04,587.8,234,108.02,691.75,8,2008
"3361",2008-08-05,589.5,240.05,106.28,675.95,8,2008
"3362",2008-08-06,582.7,245.65,102.4,645.65,8,2008
"3363",2008-08-07,608.8,242.05,101.31,642.8,8,2008
"3364",2008-08-08,625.35,242.05,102.22,651.2,8,2008
"3365",2008-08-11,609.15,241.5,103.92,644.8,8,2008
"3366",2008-08-12,599.25,242.95,100.1,607.95,8,2008
"3367",2008-08-13,600.25,243.75,98.33,610.45,8,2008
"3368",2008-08-14,589.3,238.9,99.87,616.2,8,2008
"3369",2008-08-18,601.85,241.75,98.43,603,8,2008
"3370",2008-08-19,601.15,243.45,98.27,599.1,8,2008
"3371",2008-08-20,600.9,242.45,98.85,605.2,8,2008
"3372",2008-08-21,592.25,236.05,98.78,589.3,8,2008
"3373",2008-08-22,585.75,244.85,101.4,594.45,8,2008
"3374",2008-08-25,585.95,243.9,98.52,585.6,8,2008
"3375",2008-08-26,573.6,247.5,99.26,577.55,8,2008
"3376",2008-08-27,589.9,246.3,97.63,581.4,8,2008
"3377",2008-08-28,569.2,240.95,98.06,571.8,8,2008
"3378",2008-08-29,579.25,245.4,101.42,600.35,8,2008
"3379",2008-09-01,580.2,241.95,100.27,584.3,9,2008
"3380",2008-09-02,591.95,247,103.24,589.2,9,2008
"3381",2008-09-04,599.15,240.85,104.99,582.3,9,2008
"3382",2008-09-05,584.65,245.1,104.26,561.1,9,2008
"3383",2008-09-08,590.65,251.85,106.23,569,9,2008
"3384",2008-09-09,578.45,251.25,104.85,564.4,9,2008
"3385",2008-09-10,567.95,250.55,101.24,535,9,2008
"3386",2008-09-11,560.3,246.85,97.67,526.3,9,2008
"3387",2008-09-12,570.05,248.9,96.76,523.45,9,2008
"3388",2008-09-15,561,242.8,95.75,500,9,2008
"3389",2008-09-16,537.45,240.75,94.14,487.55,9,2008
"3390",2008-09-17,523.65,238,93.62,475,9,2008
"3391",2008-09-18,518.85,239.9,91.54,459.35,9,2008
"3392",2008-09-19,520.3,245.15,99.14,479.6,9,2008
"3393",2008-09-22,529.8,249.3,98.5,493.75,9,2008
"3394",2008-09-23,522.95,246.7,98.65,470.95,9,2008
"3395",2008-09-24,521.2,249.25,98.81,485.7,9,2008
"3396",2008-09-25,520.7,249.55,96.45,485.05,9,2008
"3397",2008-09-26,515.65,252.5,95.22,461.4,9,2008
"3398",2008-09-29,502.7,254.5,88.6,445.35,9,2008
"3399",2008-09-30,508.95,251.55,87.44,425.6,9,2008
"3400",2008-10-01,531.85,254.1,91.34,438.65,10,2008
"3401",2008-10-03,547.4,256.15,85.74,393.8,10,2008
"3402",2008-10-06,476.9,249.7,77.04,350.25,10,2008
"3403",2008-10-07,449.7,249.1,74.1,357.35,10,2008
"3404",2008-10-08,461.75,238.05,77.65,338.2,10,2008
"3405",2008-10-10,436.15,222.05,74.76,287.5,10,2008
"3406",2008-10-13,431.75,231.9,76.26,304.3,10,2008
"3407",2008-10-14,453.8,238.7,80.11,304.8,10,2008
"3408",2008-10-15,446.25,231.2,76.66,273.25,10,2008
"3409",2008-10-16,454.4,247.9,77.2,269.75,10,2008
"3410",2008-10-17,447.5,241.05,72.2,248.2,10,2008
"3411",2008-10-20,488.2,239.3,69.52,252.55,10,2008
"3412",2008-10-21,511.05,251.7,76.19,278.3,10,2008
"3413",2008-10-22,479.55,252.95,72.68,244.8,10,2008
"3414",2008-10-23,466.55,243.3,70.28,208.45,10,2008
"3415",2008-10-24,447.1,224.9,60.3,178.3,10,2008
"3416",2008-10-27,424.95,211,55.03,168.5,10,2008
"3417",2008-10-28,422.45,218.55,57.03,182.8,10,2008
"3418",2008-10-29,414.65,208.2,59.5,187.35,10,2008
"3419",2008-10-31,428.25,221.95,66.55,210.1,10,2008
"3420",2008-11-03,403.3,237.8,66.9,225.25,11,2008
"3421",2008-11-04,400.9,246.35,72.47,239.85,11,2008
"3422",2008-11-05,405.65,238,71.9,215.75,11,2008
"3423",2008-11-06,409.9,245.25,69.35,186.25,11,2008
"3424",2008-11-07,407.4,249.3,71.16,190.1,11,2008
"3425",2008-11-10,415.4,251.8,78.02,214.45,11,2008
"3426",2008-11-11,421,246.45,72.64,190.9,11,2008
"3427",2008-11-12,413.75,234.65,70.61,185.1,11,2008
"3428",2008-11-14,406.9,235.35,72.03,173.25,11,2008
"3429",2008-11-17,398.15,235.6,69.9,166.3,11,2008
"3430",2008-11-18,400.5,234,65.88,164.75,11,2008
"3431",2008-11-19,417.1,233.55,65.35,162,11,2008
"3432",2008-11-20,415.5,234.3,61.17,158.05,11,2008
"3433",2008-11-21,415.05,235.05,60.88,160.05,11,2008
"3434",2008-11-24,429.7,235.95,63.06,156,11,2008
"3435",2008-11-25,417.25,236,62.82,150.8,11,2008
"3436",2008-11-26,424.25,236.3,63.19,154.9,11,2008
"3437",2008-11-28,428.15,236.2,64.57,150.95,11,2008
"3438",2008-12-01,447.55,232.45,62.34,153.5,12,2008
"3439",2008-12-02,469.1,233.15,62.16,148.65,12,2008
"3440",2008-12-03,477.65,232.2,62.49,164.7,12,2008
"3441",2008-12-04,479.15,236.85,65.97,187.5,12,2008
"3442",2008-12-05,475.45,234.8,64.55,182.8,12,2008
"3443",2008-12-08,481.2,240.85,66.32,196,12,2008
"3444",2008-12-10,484.45,244.75,70.66,217.4,12,2008
"3445",2008-12-11,460.05,241.45,70.54,217.85,12,2008
"3446",2008-12-12,444.25,239.7,72.45,217.9,12,2008
"3447",2008-12-15,455.9,243.8,70.98,227.1,12,2008
"3448",2008-12-16,452.6,248.1,72.1,224.75,12,2008
"3449",2008-12-17,441.25,251.25,67.84,218.85,12,2008
"3450",2008-12-18,454.75,256.2,70.15,222.1,12,2008
"3451",2008-12-19,474,265.45,71.11,228.85,12,2008
"3452",2008-12-22,476,262.2,71.48,225,12,2008
"3453",2008-12-23,468,257.45,70.66,221.55,12,2008
"3454",2008-12-24,472.95,257.65,70.01,217.45,12,2008
"3455",2008-12-26,467.3,252.4,70.36,211.5,12,2008
"3456",2008-12-29,466.4,251.85,70.08,214.8,12,2008
"3457",2008-12-30,469.9,252,71.36,214.8,12,2008
"3458",2008-12-31,469.75,250.25,72.22,216.85,12,2008
"3459",2009-01-01,468.25,250.65,75.62,228.75,1,2009
"3460",2009-01-02,468.65,247.45,74.34,229.65,1,2009
"3461",2009-01-05,471.45,243.55,80.11,245.1,1,2009
"3462",2009-01-06,487.75,246.65,77.65,246.75,1,2009
"3463",2009-01-07,464.6,251.45,76.76,233.65,1,2009
"3464",2009-01-09,461.25,263.5,72.22,214.5,1,2009
"3465",2009-01-12,467.5,262.65,70.2,200.3,1,2009
"3466",2009-01-13,453.5,254.95,72.58,202.85,1,2009
"3467",2009-01-14,477.3,254.05,73.96,213.45,1,2009
"3468",2009-01-15,445.55,247.1,71.15,197.8,1,2009
"3469",2009-01-16,446.7,250.8,74.63,204.15,1,2009
"3470",2009-01-19,456.25,253.4,73.53,208.2,1,2009
"3471",2009-01-20,467.9,246.2,74.3,195,1,2009
"3472",2009-01-21,444.7,254.55,68.86,188.65,1,2009
"3473",2009-01-22,428.25,253.35,68.93,179.2,1,2009
"3474",2009-01-23,432.5,246.9,68.45,166.35,1,2009
"3475",2009-01-27,443.7,253.1,71.46,172.3,1,2009
"3476",2009-01-28,442.45,259,72.47,176.85,1,2009
"3477",2009-01-29,453.75,256.55,73.4,183.3,1,2009
"3478",2009-01-30,451.15,261.2,73.48,184.65,1,2009
"3479",2009-02-02,448.25,261.65,72.37,172.4,2,2009
"3480",2009-02-03,437.9,264.45,72.71,170.7,2,2009
"3481",2009-02-04,436.55,267.75,72.81,179.15,2,2009
"3482",2009-02-05,448.2,263.6,71.7,182,2,2009
"3483",2009-02-06,459.3,260.9,72.66,186.15,2,2009
"3484",2009-02-09,464.05,260.2,75.15,199.55,2,2009
"3485",2009-02-10,463.1,258.6,76.58,196.95,2,2009
"3486",2009-02-11,445.75,258.9,77.97,190.3,2,2009
"3487",2009-02-12,434.75,258.55,76.74,185.45,2,2009
"3488",2009-02-13,431.3,259.35,76.88,194.15,2,2009
"3489",2009-02-16,411.75,255.85,74.88,184.05,2,2009
"3490",2009-02-17,400.5,251.75,71.98,171.65,2,2009
"3491",2009-02-18,397.2,253.75,72.56,171.05,2,2009
